0000000; 2025-01-07T19:56:45.4132798+03:00; 16:57:00.30 GPS; 54 град 39.54815 мин СШ; 020 град 39.19829 мин ВД; 0,000692;
0000000; 2025-01-07T19:56:45.5037727+03:00; 16:57:00.40 GPS; 54 град 39.54815 мин СШ; 020 град 39.19830 мин ВД; 0,000690;
0000000; 2025-01-07T19:56:45.6173271+03:00; 16:57:00.50 GPS; 54 град 39.54814 мин СШ; 020 град 39.19831 мин ВД; 0,000699;
0000000; 2025-01-07T19:56:45.7194297+03:00; 16:57:00.60 GPS; 54 град 39.54812 мин СШ; 020 град 39.19832 мин ВД; 0,000699;
0000000; 2025-01-07T19:56:45.8041958+03:00; 16:57:00.70 GPS; 54 град 39.54812 мин СШ; 020 град 39.19833 мин ВД; 0,000683;
0000000; 2025-01-07T19:56:45.8991523+03:00; 16:57:00.80 GPS; 54 град 39.54812 мин СШ; 020 град 39.19834 мин ВД; 0,000696;
0000000; 2025-01-07T19:56:45.9972499+03:00; 16:57:00.90 GPS; 54 град 39.54811 мин СШ; 020 град 39.19836 мин ВД; 0,000704;
0000000; 2025-01-07T19:56:46.1049734+03:00; 16:57:01.00 GPS; 54 град 39.54810 мин СШ; 020 град 39.19836 мин ВД; 0,000695;
0000000; 2025-01-07T19:56:46.2065730+03:00; 16:57:01.10 GPS; 54 град 39.54810 мин СШ; 020 град 39.19838 мин ВД; 0,000695;
0000000; 2025-01-07T19:56:46.3015818+03:00; 16:57:01.20 GPS; 54 град 39.54808 мин СШ; 020 град 39.19839 мин ВД; 0,000687;
0000000; 2025-01-07T19:56:46.3965741+03:00; 16:57:01.30 GPS; 54 град 39.54808 мин СШ; 020 град 39.19839 мин ВД; 0,000699;
0000000; 2025-01-07T19:56:46.5049232+03:00; 16:57:01.40 GPS; 54 град 39.54808 мин СШ; 020 град 39.19842 мин ВД; 0,000677;
0000000; 2025-01-07T19:56:46.5962922+03:00; 16:57:01.50 GPS; 54 град 39.54808 мин СШ; 020 град 39.19842 мин ВД; 0,000696;
0000000; 2025-01-07T19:56:46.7043132+03:00; 16:57:01.60 GPS; 54 град 39.54808 мин СШ; 020 град 39.19843 мин ВД; 0,000698;
0000000; 2025-01-07T19:56:46.7970380+03:00; 16:57:01.70 GPS; 54 град 39.54808 мин СШ; 020 град 39.19845 мин ВД; 0,000687;
0000000; 2025-01-07T19:56:46.9091712+03:00; 16:57:01.80 GPS; 54 град 39.54807 мин СШ; 020 град 39.19846 мин ВД; 0,000695;
